20348,TWILIGHT,"The Twilight series is a set of wooden cases in rich Zitan wood, inlaid with delicate carved bamboo. They may be used on a dresser, for jewellery, for cosmetics, for perfume, or as a pen case in the study. Skillfully interwoven the traditional sayagata pattern with the SHANGXIA logo to create a unique carved bamboo motif for the Twilight series. The bamboo carvers bring concentration and years of honed technique to their work. Using tools they make themselves, they split the bamboo into 0.5mm-thin strips, then cut 0.5mm-wide notches, and divide the strips into 5mm sections. Then, patiently and precisely, they piece together these sections, no larger than a grain of rice, into a composite image. A 10 square centimeters carving contains over 1,000 tiny sections, placed with such accuracy that the individual pieces become invisible and melt into an organic whole. As with traditional window screens, the design creates an airy and satisfying interplay of light and shade. Meanwhile, the form of these irregularly sized cases imitates the graceful lines of Ming Dynasty furniture; seen under the crystal twilight, a classical past seems to emerge once again. The poet Su Shi once wrote, ""Dancing in the half-light, you are far from this world."" Twilight exists in a space outside time.",,en,2014-09-09 23:40:11,2014-09-22 21:37:31,,1,9,,product,4,20330,0,1,twilight,http://http://sxhtml.local/./upload/5e581ac1b4c1eea552764b7a5966dc9a.jpg
20349,WAN XIANG,"The game of Go (Weiqi) was one of the four arts that every gentleman scholar of China had to master (The other three are calligraphy, painting and the zither). Go was seen as a reflection of the Dao, and playing Go was considered as a path to greater understanding. The Wan Xiang collection is inspired by the universality of Go, and presents a Go set in warm-grained Rosewood and fine agate. The board borrows the clean lines of Ming Dynasty furniture. The fine grid of Go, representing the entire universe, is carved into a lovingly polished Rosewood block. The edges of the board and star points are inlaid in white brass. The two materials have been carefully selected and artfully combined by our craftsmen so that neither time nor changes in environment will break the bond between them. The precious wood and hard metal are locked together for eternity. The Go stones are presented in Rosewood bowls with agate lids. Each of the 360 stones is an agate droplet, specially selected by SHANG XIA for evenness of grain. Each stone is identical in size, smooth to the touch; placed on the board, they engage in their dance of yin and yang, illuminating and enlightening our world. Each Wan Xiang Go set takes a full three months to carve and polish to perfection. In Chinese legend, Go is known as the “forgetting game” - a player can forget his worries and even transcend this world. The thrust and parry of Go is the best way to pit your wits against a friend; when alone, the poet says, you can rap stones on board till the lamps burn out.",,en,2014-09-09 23:40:11,2014-09-22 21:37:31,,1,8,,product,4,20330,,,wan-xiang,http://http://sxhtml.local/./upload/IN_OUT_Wan_Xiang.jpg
20350,WISH PLAYING CARDS,"SHANG XIA creatively applies Chinese water-color paintings onto the ""Wish"" poker cards. In this artistically designed deck of cards, traditional patterns have been replaced by Chinese cultural symbols, Cloud of Ganoderma, Bodhi Leaf, Red Peach, Taihu Rock...these symbols are simple yet convey profound meanings. The cards, each design hand painted, are presented in an exquisitely hand carved Zitan box. Available in regular and large sizes, the large size is limited to just 100 sets. This collectible work of art will ensure the joy of playing as well as the appreciation of Chinese culture.",,en,2014-09-09 23:40:11,2014-09-22 21:37:31,,1,7,,product,4,20330,0,1,wish-playing-cards,http://http://sxhtml.local/./upload/IN_OUT_Wish_Playing_Cards.jpg
20351,JUN ZI - MAHJONG,"Mahjong is a traditional Chinese game. The SHANG XIA Jun Zi collection is inspired by traditional Chinese carry boxes. Nestled on five levels, the Jun Zi mahjong case contains 4 boxes of mahjong tiles and racks, a box of chips, chip holder and dice. With your choice of tiles in precious Indian sandalwood and Zitan, marked with geometric abstraction pattern, your every game will be infused with a gentle, natural, elegant aroma. Time and space seem to be manipulated at the fingertips of the players. Over 2,000 hours of craft have gone into making each mahjong set.",,en,2014-09-09 23:40:11,2014-09-22 21:37:29,,1,146,,product,4,20330,0,1,jun-zi-mahjong,http://http://sxhtml.local/./upload/ef6f06e88cfc1dc2ef6c398d505505f1.jpg
20352,SHAN SHUI,"The SHANG XIA Shan Shui collection is carved by hand from flawless raw agate into delicate round bowls, presented on a tray of Zitan. With your choice of moss or smoky agate, each bowl is carved and polished from a single piece of agate, requiring over 80 hours of patient labor. With its natural finish, each item in the Shan Shui series has its own pattern, like the brush strokes of a great calligrapher, turning each piece into a unique landscape. When sipping from Shan Shui vessels, even the purest of water seems intoxicating.",,en,2014-09-09 23:40:11,2014-09-22 21:37:29,,1,144,,product,4,20330,0,1,shan-shui-2,http://http://sxhtml.local/./upload/6e317cf377e5eff9b8b37c80cba9433a.jpg
20353,FOR HAPINESS,"Inspired from sacred vessels used in imperial offerings, the contemporary lacquer vases and candleholders, a set of four, provide the ideal accent “For Happiness”. According to long traditions in China, “four happiness-es” represent the four happy times in life: marriage, academic achievement, friendship, and fortune. The soft patina of the lacquer exudes warmth and comfort of home.",,en,2014-09-09 23:40:11,2014-09-22 21:37:31,,1,6,,product,4,20330,,,for-hapiness,http://http://sxhtml.local/./upload/IN_OUT_For_Happiness.jpg
20355,SCULPTURE <br> CASHMERE SHAWL,"Created by expertly skilled master craftsmen, using similar techniques to those used when hand-felting fabric for Mongolian yurts, these sculpted garments are made in felt. Inspired by traditional Han dynasty clothing, this collection reflects the traditional elegance of Chinese style. Each garment is unique and sculpted into a seamless shape to create a 3-dimensional garment in felt of Mongolian cashmere. Wrapped in style, one will surely remain warm in winter.",,en,2014-09-09 23:40:11,2014-09-22 21:37:29,,1,144,,product,1,20330,20318,1,sculpture-cashmere-shawl,http://http://sxhtml.local/./upload/89aaefeedfed91152d9f08afcdbf7da7.jpg
20354,SCULPTURE - CASHMERE SCARF,"Skilled master craftsmen create these cashmere garments and accessories using techniques similar to the hand-felting of fabric for Mongolian yurts. Spinners select the rarest quality Mongolian cashmere, then knead, rub, roll them into a form-fitting shape.  Sculpture scarves have cleverly upturned seams to create a complex texture. The hand embroidered bright silk threads add colourful accents whilst ensuring the seams retain their flat, smooth shape. The result is a Sculpture scarf that is richly textured, harmonious, complete and unique as a cloud in the sky.",,en,2014-09-09 23:40:11,2014-09-22 21:37:31,,1,5,,product,1,20330,20318,0,sculpture-cashmere-scarf,http://http://sxhtml.local/./upload/IN_OUT_Sculpture_Cashmere_Scarf.jpg
20356,HE QI,"The SHANG XIA He Qi collection of luxury cashmere overcoats is exquisitely tailored to produce the best possible fit for both men and women. The materials are supplied exclusively from the world's best wool-producing latitudes. Several rounds of sorting by hand are required to find the finest wool which is then spun into yarn of unparalleled smoothness and resilience. The name He Qi comes from a Ming poem: ""The forces mingle (he qi) in the Heaven; the earth knows great peace"". The “Tao Te Ching” says: “All things combine to achieve harmony”. The mingling of forces is the great combination of yin and yang, the generative elements of this world. It is one of the most fundamental and most Chinese philosophical notions. This collection is inspired by the combination of two dissimilar materials. The shoulders of the ladies' range sport a daring and unusual inclusion of goatskin leather. The men's range is distinguished by its rib knit inclusions, bringing an element of softness to its Confucian formality. The He Qi collection updates the lines of the traditional Han Dynasty style robe. It retains the broad, comfortable body and sleeves, while adding discreet belt loops to the women's range for a touch of professional elegance. He Qi: for wisdom, for enlightenment, for harmony, and for style.",,en,2014-09-09 23:40:12,2014-09-22 21:37:30,,1,14,,product,1,20330,,,he-qi,http://http://sxhtml.local/./upload/IN_OUT_Heqi_Wanderer.jpg
20357,JIN YI,"The Jin Yi collection is inspired by traditional Chinese winter wear, the cotton coat. SHANG XIA replaces traditional cotton wadding with silk to keep out the cold and enhance softness. Every coat is lined with superior pure silk and with our characteristic attention to detail we have matched the lining and exterior colours perfectly. The ladies' coats are reversible, to match any outfit. Arrow-straight seams are sewn by the long-experienced hands of seamstresses who work with love and concentration to ensure not even the slightest deviation. As always, it is the detail that brings the design alive, with motifs embroidered by hand into the side pockets. Jin Yi coats are available in three colours, to suit every personality and every mood. Elegantly and softly, Jin Yi will keep you warm throughout the winter.",,en,2014-09-09 23:40:12,2014-09-22 21:37:29,,1,146,,product,1,20330,0,1,jin-yi,http://http://sxhtml.local/./upload/3ac0108339dff9ba4bf33a4cd4bb69f3.jpg
20358,ONE,"The SHANG XIA One collection is made from the finest Mongolian cashmere, soft and warm. Taking inspiration from traditional Chinese tailoring, the collection elevates the cardigan to its simplest incarnation, with sleeves and body cut together from one piece of two-sided, full-needle knit material. Each item in the One collection is reversible, with different colours inside and out to suit your mood. Worn one way, you are light and casual; worn the other, you are sombre and self-contained. The sleeves can also be folded up for a lively colour combination. The seams are sewn by our expert seamstresses to perfection, giving the garment an understated glamour. The men's One coat has the distinctive SHANG XIA wooden buttons; the ladies' range comes with a Zitan brooch. With its simple lines and individual detail and style, the One collection will become a staple of your wardrobe. It can be an outfit in itself or be paired with other items. Wearing the One collection, you will experience confidence, simplicity and natural poise.",,en,2014-09-09 23:40:12,2014-09-22 21:37:30,,1,13,,product,1,20330,,,one,http://http://sxhtml.local/./upload/IN_OUT_One.jpg
20359,TEA LINES,"Woven from raw silk, the fabric embodies the natural, original and coarse feel of linen. Created from unprocessed silk cocoons, the semi hard and transparent fabric is what is known as raw silk. Holding their shape strongly, these outer garments are finished with the finest of care, allowing one to express the traditional elegance of scholarly gentlemen. The fabric, of natural colors, has tea vein-like inclusions. ",,en,2014-09-09 23:40:12,2014-09-22 21:37:30,,1,12,,product,1,20330,,,tea-lines-1,http://http://sxhtml.local/./upload/In_Out_Wanderer_Tea_Lines.jpg
20360,DREAM,"Woven from traditional Chinese raw silk, each hand dyed piece is unique. Whether embroidered with gold or silver threads, or hand threaded with cashmere, each shawl is a work of art. It takes 3 months to produce each Shang Xia shawl. From dyeing to folding to sewing, each is individually hand crafted. The shawl can be worn in multiple ways depending on one’s mood. In ancient times, this type of shawl was worn by aristocratic ladies and was a reflection of their elegance and style.",,en,2014-09-09 23:40:12,2014-09-22 21:37:30,,1,11,,product,1,20330,,,dream-1,http://http://sxhtml.local/./upload/In_Out_Dream.jpg
20361,CAREFREE,"Woven from cashmere and cotton, this men’s collection is both soft and comfortable. 

Woven from beginning to end in one continuous thread, it is an outstanding technical achievement, evenly finished with no seams. Inspired by Han dynasty costumes, the simple line, color and cross over tie, are the model of confidence and nature of traditional Chinese elegance.",,en,2014-09-09 23:40:12,2014-09-22 21:37:31,,1,10,,product,1,20330,,,carefree-2,http://http://sxhtml.local/./upload/In_Out_Carefree.jpg
20362,JOY,"The SHANG XIA Joy collection is made from the finest Mongolian cashmere. Cut to resemble the Qipao and Chinese blouse, this collection is actually designed using the most modern tailoring technology. The trim, collar, placket and knot work buttons are machine sewed to the highest standard. The plain collection is knitted using the distinctive rice stitch while the knot work button crochet is hand stitched. The design of the Joy collection is playful, and evokes, all is illusion, and the only important thing is your personal enlightenment. This ladies’ collection provides the grace of the Qipao in the softness of woven cashmere. Easy to wear, these items will be your first call for warmth during winter.",,en,2014-09-09 23:40:12,2014-09-22 21:37:29,,1,145,,product,1,20330,0,1,joy,http://http://sxhtml.local/./upload/378b0e9445448b70429a42d92a7768d9.jpg
20364,ESSENCE,"Using the finest natural materials, the Essence series presents jewellery in the Eastern idiom: warm, smooth and elegant, evolved from centuries of Chinese craftsmanship. SHANG XIA has revived an art form of the imperial house - filigree inlay. Gold threads and diamonds are inset into fine Zitan wood. The wood is polished, the design is scored in and then the gold filigree is carefully inlaid into the surface. These two contrasting materials seamlessly crafted together as if nature had formed them that way. The collision of textures creates an “other worldly” luminance. The passage of time is marked clearly in the grain of the wood giving the Essence series the weight of wisdom accumulated over years of life. Warmed by the neck of the wearer, Essence exudes a quiet, perfumed grace.",,en,2014-09-09 23:40:13,2014-09-22 21:37:29,,1,145,,product,2,20330,0,1,essence,http://http://sxhtml.local/./upload/224d161f418a2e7704460f863b7a52fb.jpg
20363,ESSENCE,"Using the finest natural materials, the Essence series presents jewellery in the Eastern idiom: warm, smooth and elegant, evolved from centuries of Chinese craftsmanship. SHANG XIA has revived an art form of the imperial house - filigree inlay. Gold threads and diamonds are inset into fine Zitan wood. The wood is polished, the design is scored in and then the gold filigree is carefully inlaid into the surface. These two contrasting materials seamlessly crafted together as if nature had formed them that way. The collision of textures creates an “other worldly” luminance. The passage of time is marked clearly in the grain of the wood giving the Essence series the weight of wisdom accumulated over years of life. Warmed by the neck of the wearer, Essence exudes a quiet, perfumed grace.",,en,2014-09-09 23:40:13,2014-09-22 21:37:30,,1,17,,product,2,20330,,,essence-1,http://http://sxhtml.local/./upload/In_Out_Essence_1.jpg
20365,LING LONG,"Inner painted snuff bottles were first created during the Qing Dynasty and are known as the “Sorcerer’s Art”. Combining calligraphy, painting and carving, they are concentrated expression of several traditional Chinese arts. The brilliance of their form inspired the SHANGXIA Ling Long collection. With curved bamboo brushes just 4mm wide, they paint the inner surfaces of each crystal. To achieve their delicate brushwork, they must often change brushes, threading them through the tiny opening. The artists work in reverse, constantly visualizing how their work will be seen face-on. Working with a curved brush through the tiny aperture requires intense concentration. The artists’ creation of landscapes and images inside the crystal pieces has been called sorcery. The Ling Long series can be used for display items or may be worn as a pendant that is refined and a little magical.",,en,2014-09-09 23:40:13,2014-09-22 21:37:29,,1,143,,product,2,20330,0,1,ling-long,http://http://sxhtml.local/./upload/b2fd46c5194cc7efa595c025e728968a.jpg
20366,DRAGON CLOUD,"The dragon represents the traditional spirit of China. Imperial splendour finds its modern expression in the SHANG XIA Dragon Cloud series. The scale pattern is inspired by the traditional dragon-scale motif, and those soaring mythical beasts animate its form and design. Their fierce majesty promises good fortune. Dragon Cloud jewellery develops traditional motifs into modern designs. Using gold, silver and enamel, our designers have created necklaces, bracelets and cuff links which breathe new life into the ancient dragon scale pattern. Layer upon shimmering layer of scales, light and translucent, weighty and lifelike. Wear them, and feel the verve of the dragon's jaunty stride.",,en,2014-09-09 23:40:13,2014-09-22 21:37:29,,1,146,,product,2,20330,0,1,dragon-cloud,http://http://sxhtml.local/./upload/1a3f13b16fa3c926e4c7e749e061db18.jpg
20367,DRAGON CLOUD - JEWELRY,"The dragon represents the traditional spirit of China. Imperial splendour finds its modern expression in the SHANG XIA Dragon Cloud series. The scale pattern is inspired by the traditional dragon-scale motif, and those soaring mythical beasts animate its form and design. Their fierce majesty promises good fortune. Dragon Cloud jewellery develops traditional motifs into modern designs. Using gold, silver and enamel, our designers have created necklaces, bracelets and cuff links which breathe new life into the ancient dragon scale pattern. Layer upon shimmering layer of scales, light and translucent, weighty and lifelike. Wear them, and feel the verve of the dragon's jaunty stride.",,en,2014-09-09 23:40:13,2014-09-22 21:37:30,,1,16,,product,2,20330,0,1,dragon-cloud-jewellery,http://http://sxhtml.local/./upload/In_Out_Dragon_Cloud_Pendant.jpg
20369,DA TIAN DI (ZITAN),"The collection embodies the concept of heaven and earth, where the original concept of rounded exterior lines and straight interior lines is now transformed to exterior lines that are straight and upright shielding one from the soft round curves of the interior lines. 

The Da Tian Di collection is based on traditional Ming furniture construction principles, where each piece, is deftly hand crafted by a master craftsman. 

The mortise and tenons of each element are skillfully fitted and hidden away allowing one to appreciate the pure beauty of the color, pattern and finish of the polished rare zitan wood surface. 

Each piece of furniture is ergonomically designed. The wood is also treated to prevent warping and distortion. ",,en,2014-09-09 23:40:13,2014-09-22 21:37:29,,1,145,,product,3,20333,20316,1,da-tian-di-zitan-,http://http://sxhtml.local/./upload/3e572f843806da2f843a42d89182a81a.jpg
20368,DA TIAN DI (ZITAN),"The collection embodies the concept of heaven and earth, where the original concept of rounded exterior lines and straight interior lines is now transformed to exterior lines that are straight and upright shielding one from the soft round curves of the interior lines. 

The Da Tian Di collection is based on traditional Ming furniture construction principles, where each piece, is deftly hand crafted by a master craftsman. 

The mortise and tenons of each element are skillfully fitted and hidden away allowing one to appreciate the pure beauty of the color, pattern and finish of the polished rare zitan wood surface. 

Each piece of furniture is ergonomically designed. The wood is also treated to prevent warping and distortion. ",,en,2014-09-09 23:40:13,2014-09-22 21:37:30,,1,15,,product,3,20333,20316,1,da-tian-di-zitan--1,http://http://sxhtml.local/./upload/Heriatge_Emotion_Da_Tian_Di_Zitan_1.jpg
20370,DA TIAN DI  LACQUER,"The collection embodies the concept of heaven and earth, where the original concept of rounded exterior lines and straight interior lines is now transformed to exterior lines that tare straight and upright shielding one from the soft round curves of the interior lines. 

Each piece is constructed from solid wood and lacquered multiple times to create a soft glow. 

The Da Tian Di collection is based on traditional Ming furniture construction principles, where each piece, is deftly hand crafted by a craftsman. 

Each piece of furniture is ergonomically designed. The wood is also treated to prevent warping and distortion.",,en,2014-09-09 23:40:14,2014-09-22 21:37:29,,1,146,,product,3,20333,0,1,da-tian-di-lacquer,http://http://sxhtml.local/./upload/6f1251b5a5373f3784c204a1ca07a2f8.jpg
20371,DA TIAN DI <br> MINI DIAN DI,"The miniature furniture embodies the delicate, yet strong line of Ming literati furniture where the purity of the wood and the line combine to form objects of warmth and beauty. 

The mini collection consists of a lounge chair, a chair, a tea table, a mini stool, a side table, a stool, a plant-stand and a 2-seater chair. 

Each miniature piece of furniture is a collectible work of art and delicately crafted. Each miniature is inspired by the visual baubles found within an imperial curio cabinet - a delight to ones imagination.",,en,2014-09-09 23:40:14,2014-09-22 21:37:29,,1,144,,product,3,20333,0,1,da-tian-di-mini-dian-di,http://http://sxhtml.local/./upload/8ae2f2ab9b1aca6445ecc36f019f6a4c.jpg
